sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status
2026-08-01T13:43:00.000Z,네이버,EASE-19-IVY-F,10,836600,27000,66928,20915,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-22-2-3,1,KR,KRW,CUST-0012,부산,해운대구,paid
2026-08-01T14:50:00.000Z,W컨셉,EASE-19-IVY-F,10,765400,27000,114810,26789,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-22-2-4,1,KR,KRW,CUST-0017,인천,연수구,paid
2026-08-01T15:57:00.000Z,매장 POS,EASE-19-IVY-F,10,872200,27000,17444,8722,0,0,0,STORE-HANNAM,한남점,Layer Top,TOP,BETA-22-2-5,1,CN,KRW,CUST-0022,대구,수성구,paid
2026-08-01T11:33:00.000Z,자사몰,CORE-08-GRY-F,10,1154300,39000,46172,40401,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-22-3-0,1,KR,KRW,CUST-0008,서울,강남구,paid
2026-08-01T12:40:00.000Z,무신사,CORE-08-GRY-F,11,1151920,39000,138230,51836,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-22-3-1,1,KR,KRW,CUST-0013,경기,성남시,paid
2026-08-01T13:47:00.000Z,29CM,CORE-08-GRY-F,11,1178100,39000,164934,47124,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-22-3-2,1,KR,KRW,CUST-0018,부산,해운대구,paid
2026-08-01T14:54:00.000Z,네이버,CORE-08-GRY-F,11,1230460,39000,98437,30762,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-22-3-3,1,KR,KRW,CUST-0023,인천,연수구,paid
2026-08-01T15:01:00.000Z,W컨셉,CORE-08-GRY-F,11,1125740,39000,168861,39401,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-22-3-4,1,KR,KRW,CUST-0028,대구,수성구,paid
2026-08-01T16:08:00.000Z,매장 POS,CORE-08-GRY-F,10,1166200,39000,23324,11662,0,0,0,STORE-BUSAN,부산 센텀,Core Knit,TOP,BETA-22-3-5,1,CN,KRW,CUST-0033,서울,성동구,paid
2026-08-01T12:44:00.000Z,자사몰,AIR-24-NVY-F,11,2112660,65000,84506,73943,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-22-4-0,1,KR,KRW,CUST-0019,경기,성남시,paid
2026-08-01T13:51:00.000Z,무신사,AIR-24-NVY-F,12,2090880,65000,250906,94090,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-22-4-1,1,KR,KRW,CUST-0024,부산,해운대구,paid
2026-08-01T14:58:00.000Z,29CM,AIR-24-NVY-F,11,0,65000,0,0,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-22-4-2,1,KR,KRW,CUST-0029,인천,연수구,cancelled
2026-08-01T15:05:00.000Z,네이버,AIR-24-NVY-F,11,2047320,65000,163786,51183,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-22-4-3,1,KR,KRW,CUST-0034,대구,수성구,paid
2026-08-01T16:12:00.000Z,W컨셉,AIR-24-NVY-F,11,1873080,65000,280962,65558,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-22-4-4,1,KR,KRW,CUST-0039,서울,성동구,paid
2026-08-01T17:19:00.000Z,매장 POS,AIR-24-NVY-F,11,2134440,65000,42689,21344,0,0,0,STORE-SHANGHAI,상하이 IFC,Volume Dress,DRESS,BETA-22-4-5,1,CN,KRW,CUST-0044,서울,강남구,paid
2026-08-01T13:55:00.000Z,자사몰,FRAME-31-DNM-F,12,2653920,78000,106157,92887,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-22-5-0,1,KR,KRW,CUST-0030,부산,해운대구,paid
2026-08-01T14:02:00.000Z,무신사,FRAME-31-DNM-F,12,2407680,78000,288922,108346,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-22-5-1,1,KR,KRW,CUST-0035,인천,연수구,paid
2026-08-01T15:09:00.000Z,29CM,FRAME-31-DNM-F,12,2462400,78000,344736,98496,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-22-5-2,1,KR,KRW,CUST-0040,대구,수성구,paid
2026-08-01T16:16:00.000Z,네이버,FRAME-31-DNM-F,11,2357520,78000,188602,58938,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-22-5-3,1,KR,KRW,CUST-0045,서울,성동구,paid
2026-08-01T17:23:00.000Z,W컨셉,FRAME-31-DNM-F,11,2156880,78000,323532,75491,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-22-5-4,1,KR,KRW,CUST-0050,서울,강남구,paid
2026-08-01T18:30:00.000Z,매장 POS,FRAME-31-DNM-F,11,2457840,78000,49157,24578,0,0,0,DC-ONLINE,온라인 DC,Denim Dress,DRESS,BETA-22-5-5,1,CN,KRW,CUST-0055,경기,성남시,paid
2026-08-01T14:06:00.000Z,자사몰,SHEER-15-WHT-F,13,1248390,31000,49936,43694,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-22-6-0,1,KR,KRW,CUST-0041,인천,연수구,paid
2026-08-01T15:13:00.000Z,무신사,SHEER-15-WHT-F,12,1045440,31000,125453,47045,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-22-6-1,1,KR,KRW,CUST-0046,대구,수성구,paid
2026-08-01T16:20:00.000Z,29CM,SHEER-15-WHT-F,12,1069200,31000,149688,42768,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-22-6-2,1,KR,KRW,CUST-0051,서울,성동구,paid
2026-08-01T17:27:00.000Z,네이버,SHEER-15-WHT-F,12,1116720,31000,89338,27918,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-22-6-3,1,KR,KRW,CUST-0056,서울,강남구,paid
2026-08-01T18:34:00.000Z,W컨셉,SHEER-15-WHT-F,11,936540,31000,140481,32779,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-22-6-4,1,KR,KRW,CUST-0061,경기,성남시,paid
2026-08-01T19:41:00.000Z,매장 POS,SHEER-15-WHT-F,12,1164240,31000,23285,11642,0,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-22-6-5,1,CN,KRW,CUST-0066,부산,해운대구,paid
2026-08-01T15:17:00.000Z,자사몰,FORM-12-BLK-F,13,3379480,91000,135179,118282,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-22-7-0,1,KR,KRW,CUST-0052,대구,수성구,paid
2026-08-01T16:24:00.000Z,무신사,FORM-12-BLK-F,12,2830080,91000,339610,127354,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-22-7-1,1,KR,KRW,CUST-0057,서울,성동구,paid
2026-08-01T17:31:00.000Z,29CM,FORM-12-BLK-F,12,2894400,91000,405216,115776,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-22-7-2,1,KR,KRW,CUST-0062,서울,강남구,paid
2026-08-01T18:38:00.000Z,네이버,FORM-12-BLK-F,12,3023040,91000,241843,75576,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-22-7-3,1,KR,KRW,CUST-0067,경기,성남시,paid
2026-08-01T19:45:00.000Z,W컨셉,FORM-12-BLK-F,12,2765760,91000,414864,96802,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-22-7-4,1,KR,KRW,CUST-0072,부산,해운대구,paid
2026-08-01T20:52:00.000Z,매장 POS,FORM-12-BLK-F,13,3414320,91000,68286,34143,0,31517,3,STORE-SEONGSU,성수 플래그십,Relaxed Blazer,OUTER,BETA-22-7-5,1,CN,KRW,CUST-0077,인천,연수구,paid
2026-07-31T21:00:00.000Z,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-23-0-0,1,KR,KRW,CUST-0012,대구,수성구,paid
2026-07-31T10:07:00.000Z,무신사,ARC-07-BLK-F,6,1309440,82000,157133,58925,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-23-0-1,1,KR,KRW,CUST-0017,서울,성동구,paid
2026-07-31T11:14:00.000Z,29CM,ARC-07-BLK-F,7,1562400,82000,218736,62496,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-23-0-2,1,KR,KRW,CUST-0022,서울,강남구,paid
2026-07-31T12:21:00.000Z,네이버,ARC-07-BLK-F,8,1864960,82000,149197,46624,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-23-0-3,1,KR,KRW,CUST-0027,경기,성남시,paid
2026-07-31T13:28:00.000Z,W컨셉,ARC-07-BLK-F,8,1706240,82000,255936,59718,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-23-0-4,1,KR,KRW,CUST-0032,부산,해운대구,paid
2026-07-31T14:35:00.000Z,매장 POS,ARC-07-BLK-F,8,1944320,82000,38886,19443,0,0,0,STORE-GANGNAM,강남점,Utility Jacket,OUTER,BETA-23-0-5,1,KR,KRW,CUST-0037,인천,연수구,paid
2026-07-31T10:11:00.000Z,자사몰,FLOW-22-BLK-F,7,1072820,51000,42913,37549,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-23-1-0,1,KR,KRW,CUST-0023,서울,성동구,paid
2026-07-31T11:18:00.000Z,무신사,FLOW-22-BLK-F,8,1112320,51000,133478,50054,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-23-1-1,1,KR,KRW,CUST-0028,서울,강남구,paid
2026-07-31T12:25:00.000Z,29CM,FLOW-22-BLK-F,8,1137600,51000,159264,45504,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-23-1-2,1,KR,KRW,CUST-0033,경기,성남시,paid
2026-07-31T13:32:00.000Z,네이버,FLOW-22-BLK-F,9,1336680,51000,106934,33417,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-23-1-3,1,KR,KRW,CUST-0038,부산,해운대구,paid
2026-07-31T14:39:00.000Z,W컨셉,FLOW-22-BLK-F,9,1222920,51000,183438,42802,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-23-1-4,1,KR,KRW,CUST-0043,인천,연수구,paid
2026-07-31T15:46:00.000Z,매장 POS,FLOW-22-BLK-F,9,1393560,51000,27871,13936,0,0,0,STORE-HANNAM,한남점,Drape Pants,BOTTOM,BETA-23-1-5,1,KR,KRW,CUST-0048,대구,수성구,paid
2026-07-31T11:22:00.000Z,자사몰,EASE-19-IVY-F,8,690640,27000,27626,24172,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-23-2-0,1,KR,KRW,CUST-0034,서울,강남구,paid
2026-07-31T12:29:00.000Z,무신사,EASE-19-IVY-F,9,704880,27000,84586,31720,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-23-2-1,1,KR,KRW,CUST-0039,경기,성남시,paid
2026-07-31T13:36:00.000Z,29CM,EASE-19-IVY-F,9,720900,27000,100926,28836,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-23-2-2,1,KR,KRW,CUST-0044,부산,해운대구,paid
2026-07-31T14:43:00.000Z,네이버,EASE-19-IVY-F,9,0,27000,0,0,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-23-2-3,1,KR,KRW,CUST-0049,인천,연수구,cancelled
2026-07-31T15:50:00.000Z,W컨셉,EASE-19-IVY-F,9,688860,27000,103329,24110,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-23-2-4,1,KR,KRW,CUST-0054,대구,수성구,paid
2026-07-31T16:57:00.000Z,매장 POS,EASE-19-IVY-F,9,784980,27000,15700,7850,0,0,0,STORE-BUSAN,부산 센텀,Layer Top,TOP,BETA-23-2-5,1,KR,KRW,CUST-0059,서울,성동구,paid
2026-07-31T12:33:00.000Z,자사몰,CORE-08-GRY-F,10,1154300,39000,46172,40401,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-23-3-0,1,KR,KRW,CUST-0045,경기,성남시,paid
2026-07-31T13:40:00.000Z,무신사,CORE-08-GRY-F,10,1047200,39000,125664,47124,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-23-3-1,1,KR,KRW,CUST-0050,부산,해운대구,paid
2026-07-31T14:47:00.000Z,29CM,CORE-08-GRY-F,10,1071000,39000,149940,42840,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-23-3-2,1,KR,KRW,CUST-0055,인천,연수구,paid
2026-07-31T15:54:00.000Z,네이버,CORE-08-GRY-F,10,1118600,39000,89488,27965,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-23-3-3,1,KR,KRW,CUST-0060,대구,수성구,paid
2026-07-31T16:01:00.000Z,W컨셉,CORE-08-GRY-F,10,1023400,39000,153510,35819,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-23-3-4,1,KR,KRW,CUST-0065,서울,성동구,paid
2026-07-31T17:08:00.000Z,매장 POS,CORE-08-GRY-F,10,1166200,39000,23324,11662,0,0,0,STORE-SHANGHAI,상하이 IFC,Core Knit,TOP,BETA-23-3-5,1,KR,KRW,CUST-0070,서울,강남구,paid
2026-07-31T13:44:00.000Z,자사몰,AIR-24-NVY-F,11,2112660,65000,84506,73943,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-23-4-0,1,KR,KRW,CUST-0056,부산,해운대구,paid
2026-07-31T14:51:00.000Z,무신사,AIR-24-NVY-F,11,1916640,65000,229997,86249,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-23-4-1,1,KR,KRW,CUST-0061,인천,연수구,paid
2026-07-31T15:58:00.000Z,29CM,AIR-24-NVY-F,10,1782000,65000,249480,71280,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-23-4-2,1,KR,KRW,CUST-0066,대구,수성구,paid
2026-07-31T16:05:00.000Z,네이버,AIR-24-NVY-F,10,1861200,65000,148896,46530,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-23-4-3,1,KR,KRW,CUST-0071,서울,성동구,paid
2026-07-31T17:12:00.000Z,W컨셉,AIR-24-NVY-F,10,1702800,65000,255420,59598,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-23-4-4,1,KR,KRW,CUST-0076,서울,강남구,paid
2026-07-31T18:19:00.000Z,매장 POS,AIR-24-NVY-F,10,1940400,65000,38808,19404,0,0,0,DC-ONLINE,온라인 DC,Volume Dress,DRESS,BETA-23-4-5,1,KR,KRW,CUST-0081,경기,성남시,paid
2026-07-31T14:55:00.000Z,자사몰,FRAME-31-DNM-F,11,2432760,78000,97310,85147,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-23-5-0,1,KR,KRW,CUST-0067,인천,연수구,paid
2026-07-31T15:02:00.000Z,무신사,FRAME-31-DNM-F,11,2207040,78000,264845,99317,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-23-5-1,1,KR,KRW,CUST-0072,대구,수성구,paid
2026-07-31T16:09:00.000Z,29CM,FRAME-31-DNM-F,11,2257200,78000,316008,90288,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-23-5-2,1,KR,KRW,CUST-0077,서울,성동구,paid
2026-07-31T17:16:00.000Z,네이버,FRAME-31-DNM-F,10,2143200,78000,171456,53580,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-23-5-3,1,KR,KRW,CUST-0082,서울,강남구,paid
2026-07-31T18:23:00.000Z,W컨셉,FRAME-31-DNM-F,10,1960800,78000,294120,68628,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-23-5-4,1,KR,KRW,CUST-0087,경기,성남시,paid
2026-07-31T19:30:00.000Z,매장 POS,FRAME-31-DNM-F,11,2457840,78000,49157,24578,0,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-23-5-5,1,KR,KRW,CUST-0092,부산,해운대구,paid
2026-07-31T15:06:00.000Z,자사몰,SHEER-15-WHT-F,12,1152360,31000,46094,40333,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-23-6-0,1,KR,KRW,CUST-0078,대구,수성구,paid
2026-07-31T16:13:00.000Z,무신사,SHEER-15-WHT-F,11,958320,31000,114998,43124,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-23-6-1,1,KR,KRW,CUST-0083,서울,성동구,paid
2026-07-31T17:20:00.000Z,29CM,SHEER-15-WHT-F,11,980100,31000,137214,39204,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-23-6-2,1,KR,KRW,CUST-0088,서울,강남구,paid
2026-07-31T18:27:00.000Z,네이버,SHEER-15-WHT-F,11,1023660,31000,81893,25592,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-23-6-3,1,KR,KRW,CUST-0093,경기,성남시,paid
2026-07-31T19:34:00.000Z,W컨셉,SHEER-15-WHT-F,11,936540,31000,140481,32779,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-23-6-4,1,KR,KRW,CUST-0098,부산,해운대구,paid
2026-07-31T20:41:00.000Z,매장 POS,SHEER-15-WHT-F,12,1164240,31000,23285,11642,0,7762,2,STORE-SEONGSU,성수 플래그십,Sheer Layer Top,TOP,BETA-23-6-5,1,KR,KRW,CUST-0103,인천,연수구,paid
2026-07-31T16:17:00.000Z,자사몰,FORM-12-BLK-F,12,3119520,91000,124781,109183,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-23-7-0,1,KR,KRW,CUST-0089,서울,성동구,paid
2026-07-31T17:24:00.000Z,무신사,FORM-12-BLK-F,11,2594240,91000,311309,116741,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-23-7-1,1,KR,KRW,CUST-0094,서울,강남구,paid
2026-07-31T18:31:00.000Z,29CM,FORM-12-BLK-F,11,2653200,91000,371448,106128,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-23-7-2,1,KR,KRW,CUST-0099,경기,성남시,paid
2026-07-31T19:38:00.000Z,네이버,FORM-12-BLK-F,12,3023040,91000,241843,75576,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-23-7-3,1,KR,KRW,CUST-0104,부산,해운대구,paid
2026-07-31T20:45:00.000Z,W컨셉,FORM-12-BLK-F,13,2996240,91000,449436,104868,3500,27658,3,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-23-7-4,1,KR,KRW,CUST-0109,인천,연수구,paid
2026-07-31T21:52:00.000Z,매장 POS,FORM-12-BLK-F,14,3676960,91000,73539,36770,0,0,0,STORE-GANGNAM,강남점,Relaxed Blazer,OUTER,BETA-23-7-5,1,KR,KRW,CUST-0114,대구,수성구,paid
2026-07-30T10:00:00.000Z,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-24-0-0,1,KR,KRW,CUST-0049,서울,성동구,paid
2026-07-30T11:07:00.000Z,무신사,ARC-07-BLK-F,6,1309440,82000,157133,58925,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-24-0-1,1,KR,KRW,CUST-0054,서울,강남구,paid
2026-07-30T12:14:00.000Z,29CM,ARC-07-BLK-F,7,1562400,82000,218736,62496,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-24-0-2,1,KR,KRW,CUST-0059,경기,성남시,paid
2026-07-30T13:21:00.000Z,네이버,ARC-07-BLK-F,7,1631840,82000,130547,40796,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-24-0-3,1,KR,KRW,CUST-0064,부산,해운대구,paid
2026-07-30T14:28:00.000Z,W컨셉,ARC-07-BLK-F,7,0,82000,0,0,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-24-0-4,1,KR,KRW,CUST-0069,인천,연수구,cancelled
2026-07-30T15:35:00.000Z,매장 POS,ARC-07-BLK-F,7,1701280,82000,34026,17013,0,0,0,STORE-HANNAM,한남점,Utility Jacket,OUTER,BETA-24-0-5,1,KR,KRW,CUST-0074,대구,수성구,paid
2026-07-30T11:11:00.000Z,자사몰,FLOW-22-BLK-F,7,1072820,51000,42913,37549,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-24-1-0,1,KR,KRW,CUST-0060,서울,강남구,paid
2026-07-30T12:18:00.000Z,무신사,FLOW-22-BLK-F,7,973280,51000,116794,43798,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-24-1-1,1,KR,KRW,CUST-0065,경기,성남시,paid
2026-07-30T13:25:00.000Z,29CM,FLOW-22-BLK-F,8,1137600,51000,159264,45504,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-24-1-2,1,KR,KRW,CUST-0070,부산,해운대구,paid
2026-07-30T14:32:00.000Z,네이버,FLOW-22-BLK-F,8,1188160,51000,95053,29704,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-24-1-3,1,KR,KRW,CUST-0075,인천,연수구,paid
2026-07-30T15:39:00.000Z,W컨셉,FLOW-22-BLK-F,8,1087040,51000,163056,38046,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-24-1-4,1,KR,KRW,CUST-0080,대구,수성구,paid
2026-07-30T16:46:00.000Z,매장 POS,FLOW-22-BLK-F,8,1238720,51000,24774,12387,0,0,0,STORE-BUSAN,부산 센텀,Drape Pants,BOTTOM,BETA-24-1-5,1,KR,KRW,CUST-0085,서울,성동구,paid
2026-07-30T12:22:00.000Z,자사몰,EASE-19-IVY-F,8,690640,27000,27626,24172,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-24-2-0,1,KR,KRW,CUST-0071,경기,성남시,paid
2026-07-30T13:29:00.000Z,무신사,EASE-19-IVY-F,8,626560,27000,75187,28195,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-24-2-1,1,KR,KRW,CUST-0076,부산,해운대구,paid
2026-07-30T14:36:00.000Z,29CM,EASE-19-IVY-F,9,720900,27000,100926,28836,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-24-2-2,1,KR,KRW,CUST-0081,인천,연수구,paid
2026-07-30T15:43:00.000Z,네이버,EASE-19-IVY-F,9,752940,27000,60235,18824,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-24-2-3,1,KR,KRW,CUST-0086,대구,수성구,paid
2026-07-30T16:50:00.000Z,W컨셉,EASE-19-IVY-F,8,612320,27000,91848,21431,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-24-2-4,1,KR,KRW,CUST-0091,서울,성동구,paid
2026-07-30T17:57:00.000Z,매장 POS,EASE-19-IVY-F,8,697760,27000,13955,6978,0,0,0,STORE-SHANGHAI,상하이 IFC,Layer Top,TOP,BETA-24-2-5,1,KR,KRW,CUST-0096,서울,강남구,paid
2026-07-30T13:33:00.000Z,자사몰,CORE-08-GRY-F,9,1038870,39000,41555,36360,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-24-3-0,1,KR,KRW,CUST-0082,부산,해운대구,paid
2026-07-30T14:40:00.000Z,무신사,CORE-08-GRY-F,9,942480,39000,113098,42412,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-24-3-1,1,KR,KRW,CUST-0087,인천,연수구,paid
2026-07-30T15:47:00.000Z,29CM,CORE-08-GRY-F,9,963900,39000,134946,38556,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-24-3-2,1,KR,KRW,CUST-0092,대구,수성구,paid
2026-07-30T16:54:00.000Z,네이버,CORE-08-GRY-F,9,1006740,39000,80539,25169,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-24-3-3,1,KR,KRW,CUST-0097,서울,성동구,paid
2026-07-30T17:01:00.000Z,W컨셉,CORE-08-GRY-F,9,921060,39000,138159,32237,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-24-3-4,1,KR,KRW,CUST-0102,서울,강남구,paid
2026-07-30T18:08:00.000Z,매장 POS,CORE-08-GRY-F,9,1049580,39000,20992,10496,0,0,0,DC-ONLINE,온라인 DC,Core Knit,TOP,BETA-24-3-5,1,KR,KRW,CUST-0107,경기,성남시,paid
2026-07-30T14:44:00.000Z,자사몰,AIR-24-NVY-F,10,1920600,65000,76824,67221,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-24-4-0,1,KR,KRW,CUST-0093,인천,연수구,paid
2026-07-30T15:51:00.000Z,무신사,AIR-24-NVY-F,10,1742400,65000,209088,78408,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-24-4-1,1,KR,KRW,CUST-0098,대구,수성구,paid
2026-07-30T16:58:00.000Z,29CM,AIR-24-NVY-F,9,1603800,65000,224532,64152,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-24-4-2,1,KR,KRW,CUST-0103,서울,성동구,paid
2026-07-30T17:05:00.000Z,네이버,AIR-24-NVY-F,9,1675080,65000,134006,41877,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-24-4-3,1,KR,KRW,CUST-0108,서울,강남구,paid
2026-07-30T18:12:00.000Z,W컨셉,AIR-24-NVY-F,9,1532520,65000,229878,53638,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-24-4-4,1,KR,KRW,CUST-0113,경기,성남시,paid
2026-07-30T19:19:00.000Z,매장 POS,AIR-24-NVY-F,10,1940400,65000,38808,19404,0,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-24-4-5,1,KR,KRW,CUST-0118,부산,해운대구,paid
2026-07-30T15:55:00.000Z,자사몰,FRAME-31-DNM-F,10,2211600,78000,88464,77406,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-24-5-0,1,KR,KRW,CUST-0104,대구,수성구,paid
2026-07-30T16:02:00.000Z,무신사,FRAME-31-DNM-F,10,2006400,78000,240768,90288,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-24-5-1,1,KR,KRW,CUST-0109,서울,성동구,paid
2026-07-30T17:09:00.000Z,29CM,FRAME-31-DNM-F,10,2052000,78000,287280,82080,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-24-5-2,1,KR,KRW,CUST-0114,서울,강남구,paid
2026-07-30T18:16:00.000Z,네이버,FRAME-31-DNM-F,10,2143200,78000,171456,53580,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-24-5-3,1,KR,KRW,CUST-0119,경기,성남시,paid
2026-07-30T19:23:00.000Z,W컨셉,FRAME-31-DNM-F,10,1960800,78000,294120,68628,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-24-5-4,1,KR,KRW,CUST-0124,부산,해운대구,paid
2026-07-30T20:30:00.000Z,매장 POS,FRAME-31-DNM-F,11,2457840,78000,49157,24578,0,17875,2,STORE-SEONGSU,성수 플래그십,Denim Dress,DRESS,BETA-24-5-5,1,KR,KRW,CUST-0129,인천,연수구,paid
2026-07-30T16:06:00.000Z,자사몰,SHEER-15-WHT-F,11,1056330,31000,42253,36972,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-24-6-0,1,KR,KRW,CUST-0115,서울,성동구,paid
