sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status,scenario_note,data_pack_version
2026-08-28T18:38:00+09:00,자사몰,CORE-55-WHT-F,5,329800,19000,13192,11543,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260828-08-00,1,KR,KRW,CUST-0527,인천,연수구,paid,정상 범위,v2
2026-08-28T19:51:00+09:00,무신사,CORE-55-WHT-F,5,312800,19000,37536,14076,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260828-08-01,1,KR,KRW,CUST-0538,대구,수성구,paid,정상 범위,v2
2026-08-28T20:04:00+09:00,29CM,CORE-55-WHT-F,4,255680,19000,35795,10227,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260828-08-02,1,KR,KRW,CUST-0549,서울,성동구,paid,정상 범위,v2
2026-08-28T10:17:00+09:00,네이버,CORE-55-WHT-F,4,263840,19000,21107,6596,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260828-08-03,1,KR,KRW,CUST-0560,서울,강남구,paid,정상 범위,v2
2026-08-28T11:30:00+09:00,W컨셉,CORE-55-WHT-F,4,239360,19000,35904,8378,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260828-08-04,1,KR,KRW,CUST-0571,서울,마포구,paid,정상 범위,v2
2026-08-28T12:43:00+09:00,매장 POS,CORE-55-WHT-F,3,197880,19000,3958,1979,0,0,0,STORE-BUSAN,부산 센텀,Logo Tee,TOP,EVENT14-20260828-08-05,1,KR,KRW,CUST-0582,부산,해운대구,paid,정상 범위,v2
2026-08-28T19:49:00+09:00,자사몰,FORM-42-DEN-F,2,325920,58000,13037,11407,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260828-09-00,1,KR,KRW,CUST-0564,대구,수성구,paid,정상 범위,v2
2026-08-28T20:02:00+09:00,무신사,FORM-42-DEN-F,2,309120,58000,37094,13910,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260828-09-01,1,KR,KRW,CUST-0575,서울,성동구,paid,정상 범위,v2
2026-08-28T10:15:00+09:00,29CM,FORM-42-DEN-F,2,315840,58000,44218,12634,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260828-09-02,1,KR,KRW,CUST-0586,서울,강남구,paid,정상 범위,v2
2026-08-28T11:28:00+09:00,네이버,FORM-42-DEN-F,2,325920,58000,26074,8148,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260828-09-03,1,KR,KRW,CUST-0597,서울,마포구,paid,정상 범위,v2
2026-08-28T12:41:00+09:00,W컨셉,FORM-42-DEN-F,2,295680,58000,44352,10349,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260828-09-04,1,KR,KRW,CUST-0608,경기,성남시,paid,정상 범위,v2
2026-08-28T13:54:00+09:00,매장 POS,FORM-42-DEN-F,1,162960,58000,3259,1630,0,0,0,STORE-SHANGHAI,상하이 IFC,Denim Skirt,BOTTOM,EVENT14-20260828-09-05,1,CN,KRW,CUST-0619,上海,浦东新区,paid,정상 범위,v2
2026-08-28T20:00:00+09:00,자사몰,COVE-14-BLK-F,2,442320,76000,17693,15481,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260828-10-00,1,KR,KRW,CUST-0601,서울,성동구,paid,정상 범위,v2
2026-08-28T10:13:00+09:00,무신사,COVE-14-BLK-F,2,419520,76000,50342,18878,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260828-10-01,1,KR,KRW,CUST-0612,서울,강남구,paid,정상 범위,v2
2026-08-28T11:26:00+09:00,29CM,COVE-14-BLK-F,1,214320,76000,30005,8573,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260828-10-02,1,KR,KRW,CUST-0623,서울,마포구,paid,정상 범위,v2
2026-08-28T12:39:00+09:00,네이버,COVE-14-BLK-F,2,442320,76000,35386,11058,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260828-10-03,1,KR,KRW,CUST-0634,경기,성남시,paid,정상 범위,v2
2026-08-28T13:52:00+09:00,W컨셉,COVE-14-BLK-F,1,200640,76000,30096,7022,3500,6500,1,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260828-10-04,1,KR,KRW,CUST-0645,경기,수원시,paid,정상 범위,v2
2026-08-28T14:05:00+09:00,매장 POS,COVE-14-BLK-F,1,221160,76000,4423,2212,0,0,0,STORE-SEONGSU,성수 플래그십,Maxi Dress,DRESS,EVENT14-20260828-10-05,1,KR,KRW,CUST-0656,서울,성동구,paid,정상 범위,v2
2026-08-28T10:11:00+09:00,자사몰,EDGE-28-GRY-F,1,259960,91000,10398,9099,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260828-11-00,1,KR,KRW,CUST-0638,서울,강남구,paid,정상 범위,v2
2026-08-28T11:24:00+09:00,무신사,EDGE-28-GRY-F,2,493120,91000,59174,22190,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260828-11-01,1,KR,KRW,CUST-0649,서울,마포구,paid,정상 범위,v2
2026-08-28T12:37:00+09:00,29CM,EDGE-28-GRY-F,1,251920,91000,35269,10077,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260828-11-02,1,KR,KRW,CUST-0660,경기,성남시,paid,정상 범위,v2
2026-08-28T13:50:00+09:00,네이버,EDGE-28-GRY-F,2,519920,91000,41594,12998,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260828-11-03,1,KR,KRW,CUST-0671,경기,수원시,paid,정상 범위,v2
2026-08-28T14:03:00+09:00,W컨셉,EDGE-28-GRY-F,1,235840,91000,35376,8254,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260828-11-04,1,KR,KRW,CUST-0682,부산,해운대구,paid,정상 범위,v2
2026-08-28T15:16:00+09:00,매장 POS,EDGE-28-GRY-F,1,259960,91000,5199,2600,0,0,0,STORE-GANGNAM,강남점,Zip Jacket,OUTER,EVENT14-20260828-11-05,1,KR,KRW,CUST-0693,서울,강남구,paid,정상 범위,v2
2026-08-29T10:17:00+09:00,자사몰,ARC-07-BLK-F,7,1683920,82000,67357,58937,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260829-00-00,1,KR,KRW,CUST-0254,서울,강남구,paid,정상 범위,v2
2026-08-29T11:30:00+09:00,무신사,ARC-07-BLK-F,21,4791360,82000,574963,215611,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260829-00-01,1,KR,KRW,CUST-0265,서울,마포구,paid,ARC-07 판매 급증·강남 품절 위험,v2
2026-08-29T12:43:00+09:00,29CM,ARC-07-BLK-F,4,932480,82000,130547,37299,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260829-00-02,1,KR,KRW,CUST-0276,경기,성남시,paid,정상 범위,v2
2026-08-29T13:56:00+09:00,네이버,ARC-07-BLK-F,5,1202800,82000,96224,30070,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260829-00-03,1,KR,KRW,CUST-0287,경기,수원시,paid,정상 범위,v2
2026-08-29T14:09:00+09:00,W컨셉,ARC-07-BLK-F,4,872960,82000,130944,30554,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260829-00-04,1,KR,KRW,CUST-0298,부산,해운대구,paid,정상 범위,v2
2026-08-29T15:22:00+09:00,매장 POS,ARC-07-BLK-F,14,3367840,82000,67357,33678,0,0,0,STORE-GANGNAM,강남점,Utility Jacket,OUTER,EVENT14-20260829-00-05,1,KR,KRW,CUST-0309,서울,강남구,paid,ARC-07 판매 급증·강남 품절 위험,v2
2026-08-29T11:28:00+09:00,자사몰,FLOW-22-BLK-F,16,2452160,51000,98086,85826,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260829-01-00,1,KR,KRW,CUST-0291,서울,마포구,paid,FLOW-22 부산 수요 급증,v2
2026-08-29T12:41:00+09:00,무신사,FLOW-22-BLK-F,5,726800,51000,87216,32706,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260829-01-01,1,KR,KRW,CUST-0302,경기,성남시,paid,정상 범위,v2
2026-08-29T13:54:00+09:00,29CM,FLOW-22-BLK-F,5,742600,51000,103964,29704,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260829-01-02,1,KR,KRW,CUST-0313,경기,수원시,paid,정상 범위,v2
2026-08-29T14:07:00+09:00,네이버,FLOW-22-BLK-F,4,613040,51000,49043,15326,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260829-01-03,1,KR,KRW,CUST-0324,부산,해운대구,paid,정상 범위,v2
2026-08-29T15:20:00+09:00,W컨셉,FLOW-22-BLK-F,5,695200,51000,104280,24332,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260829-01-04,1,KR,KRW,CUST-0335,인천,연수구,paid,정상 범위,v2
2026-08-29T16:33:00+09:00,매장 POS,FLOW-22-BLK-F,10,1532600,51000,30652,15326,0,0,0,STORE-BUSAN,부산 센텀,Drape Pants,BOTTOM,EVENT14-20260829-01-05,1,KR,KRW,CUST-0346,부산,해운대구,paid,FLOW-22 부산 수요 급증,v2
2026-08-29T12:39:00+09:00,자사몰,EASE-19-CRM-F,2,193520,36000,7741,6773,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260829-02-00,1,KR,KRW,CUST-0328,경기,성남시,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-29T13:52:00+09:00,무신사,EASE-19-CRM-F,2,193520,36000,23222,8708,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260829-02-01,1,KR,KRW,CUST-0339,경기,수원시,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-29T14:05:00+09:00,29CM,EASE-19-CRM-F,2,193520,36000,27093,7741,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260829-02-02,1,KR,KRW,CUST-0350,부산,해운대구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-29T15:18:00+09:00,네이버,EASE-19-CRM-F,2,193520,36000,15482,4838,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260829-02-03,1,KR,KRW,CUST-0361,인천,연수구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-29T16:31:00+09:00,W컨셉,EASE-19-CRM-F,2,193520,36000,29028,6773,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260829-02-04,1,KR,KRW,CUST-0372,대구,수성구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-29T17:44:00+09:00,매장 POS,EASE-19-CRM-F,1,96760,36000,1935,968,0,0,0,STORE-BUSAN,부산 센텀,Layer Top,TOP,EVENT14-20260829-02-05,1,KR,KRW,CUST-0383,부산,해운대구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-29T13:50:00+09:00,자사몰,NOVA-11-NVY-F,3,634380,72000,25375,22203,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260829-03-00,1,KR,KRW,CUST-0365,경기,수원시,paid,정상 범위,v2
2026-08-29T14:03:00+09:00,무신사,NOVA-11-NVY-F,5,1002800,72000,120336,45126,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260829-03-01,1,KR,KRW,CUST-0376,부산,해운대구,paid,정상 범위,v2
2026-08-29T15:16:00+09:00,29CM,NOVA-11-NVY-F,3,614760,72000,86066,24590,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260829-03-02,1,KR,KRW,CUST-0387,인천,연수구,paid,정상 범위,v2
2026-08-29T16:29:00+09:00,네이버,NOVA-11-NVY-F,4,0,72000,0,0,0,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260829-03-03,1,KR,KRW,CUST-0398,대구,수성구,cancelled,정상 범위,v2
2026-08-29T17:42:00+09:00,W컨셉,NOVA-11-NVY-F,3,575520,72000,86328,20143,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260829-03-04,1,KR,KRW,CUST-0409,서울,성동구,paid,정상 범위,v2
2026-08-29T18:55:00+09:00,매장 POS,NOVA-11-NVY-F,2,422920,72000,8458,4229,0,0,0,STORE-SHANGHAI,상하이 IFC,Volume Dress,DRESS,EVENT14-20260829-03-05,1,CN,KRW,CUST-0420,上海,浦东新区,paid,정상 범위,v2
2026-08-29T14:01:00+09:00,자사몰,AIR-24-NVY-F,9,1728540,68000,69142,60499,3500,6500,1,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260829-04-00,1,KR,KRW,CUST-0402,부산,해운대구,paid,AIR-24 재주문 필요 수요,v2
2026-08-29T15:14:00+09:00,무신사,AIR-24-NVY-F,13,2368080,68000,284170,106564,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260829-04-01,1,KR,KRW,CUST-0413,인천,연수구,paid,AIR-24 재주문 필요 수요,v2
2026-08-29T16:27:00+09:00,29CM,AIR-24-NVY-F,7,1302840,68000,182398,52114,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260829-04-02,1,KR,KRW,CUST-0424,대구,수성구,paid,AIR-24 재주문 필요 수요,v2
2026-08-29T17:40:00+09:00,네이버,AIR-24-NVY-F,10,1920600,68000,153648,48015,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260829-04-03,1,KR,KRW,CUST-0435,서울,성동구,paid,AIR-24 재주문 필요 수요,v2
2026-08-29T18:53:00+09:00,W컨셉,AIR-24-NVY-F,7,1219680,68000,182952,42689,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260829-04-04,1,KR,KRW,CUST-0446,서울,강남구,paid,AIR-24 재주문 필요 수요,v2
2026-08-29T19:06:00+09:00,매장 POS,AIR-24-NVY-F,8,1536480,68000,30730,15365,0,0,0,STORE-SEONGSU,성수 플래그십,Airy Volume Dress,DRESS,EVENT14-20260829-04-05,1,KR,KRW,CUST-0457,서울,성동구,paid,AIR-24 재주문 필요 수요,v2
2026-08-29T15:12:00+09:00,자사몰,WAVE-31-WHT-F,8,1148480,44000,45939,40197,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260829-05-00,1,KR,KRW,CUST-0439,인천,연수구,paid,WAVE-31 외부 트렌드 반응,v2
2026-08-29T16:25:00+09:00,무신사,WAVE-31-WHT-F,7,953120,44000,114374,42890,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260829-05-01,1,KR,KRW,CUST-0450,대구,수성구,paid,WAVE-31 외부 트렌드 반응,v2
2026-08-29T17:38:00+09:00,29CM,WAVE-31-WHT-F,6,834720,44000,116861,33389,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260829-05-02,1,KR,KRW,CUST-0461,서울,성동구,paid,WAVE-31 외부 트렌드 반응,v2
2026-08-29T18:51:00+09:00,네이버,WAVE-31-WHT-F,6,861360,44000,68909,21534,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260829-05-03,1,KR,KRW,CUST-0472,서울,강남구,paid,WAVE-31 외부 트렌드 반응,v2
2026-08-29T19:04:00+09:00,W컨셉,WAVE-31-WHT-F,4,520960,44000,78144,18234,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260829-05-04,1,KR,KRW,CUST-0483,서울,마포구,paid,WAVE-31 외부 트렌드 반응,v2
2026-08-29T20:17:00+09:00,매장 POS,WAVE-31-WHT-F,5,717800,44000,14356,7178,0,0,0,STORE-GANGNAM,강남점,Sheer Shirt,TOP,EVENT14-20260829-05-05,1,KR,KRW,CUST-0494,서울,강남구,paid,WAVE-31 외부 트렌드 반응,v2
2026-08-29T16:23:00+09:00,자사몰,MOSS-18-BLK-F,1,104880,42000,4195,3671,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260829-06-00,1,KR,KRW,CUST-0476,대구,수성구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-29T17:36:00+09:00,무신사,MOSS-18-BLK-F,1,104880,42000,12586,4720,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260829-06-01,1,KR,KRW,CUST-0487,서울,성동구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-29T18:49:00+09:00,29CM,MOSS-18-BLK-F,1,104880,42000,14683,4195,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260829-06-02,1,KR,KRW,CUST-0498,서울,강남구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-29T19:02:00+09:00,네이버,MOSS-18-BLK-F,1,104880,42000,8390,2622,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260829-06-03,1,KR,KRW,CUST-0509,서울,마포구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-29T20:15:00+09:00,W컨셉,MOSS-18-BLK-F,1,104880,42000,15732,3671,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260829-06-04,1,KR,KRW,CUST-0520,경기,성남시,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-29T10:28:00+09:00,매장 POS,MOSS-18-BLK-F,1,104880,42000,2098,1049,0,0,0,STORE-HANNAM,한남점,Volume Bermuda,BOTTOM,EVENT14-20260829-06-05,1,KR,KRW,CUST-0531,서울,용산구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-29T17:34:00+09:00,자사몰,LUME-09-BEG-F,3,517980,59000,20719,18129,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260829-07-00,1,KR,KRW,CUST-0513,서울,성동구,paid,정상 범위,v2
2026-08-29T18:47:00+09:00,무신사,LUME-09-BEG-F,3,491280,59000,58954,22108,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260829-07-01,1,KR,KRW,CUST-0524,서울,강남구,paid,정상 범위,v2
2026-08-29T19:00:00+09:00,29CM,LUME-09-BEG-F,2,334640,59000,46850,13386,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260829-07-02,1,KR,KRW,CUST-0535,서울,마포구,paid,정상 범위,v2
2026-08-29T20:13:00+09:00,네이버,LUME-09-BEG-F,2,345320,59000,27626,8633,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260829-07-03,1,KR,KRW,CUST-0546,경기,성남시,paid,정상 범위,v2
2026-08-29T10:26:00+09:00,W컨셉,LUME-09-BEG-F,2,313280,59000,46992,10965,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260829-07-04,1,KR,KRW,CUST-0557,경기,수원시,paid,정상 범위,v2
2026-08-29T11:39:00+09:00,매장 POS,LUME-09-BEG-F,1,172660,59000,3453,1727,0,0,0,STORE-BUSAN,부산 센텀,Knit Cardigan,KNIT,EVENT14-20260829-07-05,1,KR,KRW,CUST-0568,부산,해운대구,paid,정상 범위,v2
2026-08-29T18:45:00+09:00,자사몰,CORE-55-WHT-F,5,329800,19000,13192,11543,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260829-08-00,1,KR,KRW,CUST-0550,서울,강남구,paid,정상 범위,v2
2026-08-29T19:58:00+09:00,무신사,CORE-55-WHT-F,7,437920,19000,52550,19706,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260829-08-01,1,KR,KRW,CUST-0561,서울,마포구,paid,정상 범위,v2
2026-08-29T20:11:00+09:00,29CM,CORE-55-WHT-F,4,255680,19000,35795,10227,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260829-08-02,1,KR,KRW,CUST-0572,경기,성남시,paid,정상 범위,v2
2026-08-29T10:24:00+09:00,네이버,CORE-55-WHT-F,6,395760,19000,31661,9894,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260829-08-03,1,KR,KRW,CUST-0583,경기,수원시,paid,정상 범위,v2
2026-08-29T11:37:00+09:00,W컨셉,CORE-55-WHT-F,4,239360,19000,35904,8378,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260829-08-04,1,KR,KRW,CUST-0594,부산,해운대구,paid,정상 범위,v2
2026-08-29T12:50:00+09:00,매장 POS,CORE-55-WHT-F,4,263840,19000,5277,2638,0,6500,1,STORE-SHANGHAI,상하이 IFC,Logo Tee,TOP,EVENT14-20260829-08-05,1,CN,KRW,CUST-0605,上海,浦东新区,paid,정상 범위,v2
2026-08-29T19:56:00+09:00,자사몰,FORM-42-DEN-F,3,488880,58000,19555,17111,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260829-09-00,1,KR,KRW,CUST-0587,서울,마포구,paid,정상 범위,v2
2026-08-29T20:09:00+09:00,무신사,FORM-42-DEN-F,3,463680,58000,55642,20866,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260829-09-01,1,KR,KRW,CUST-0598,경기,성남시,paid,정상 범위,v2
2026-08-29T10:22:00+09:00,29CM,FORM-42-DEN-F,2,315840,58000,44218,12634,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260829-09-02,1,KR,KRW,CUST-0609,경기,수원시,paid,정상 범위,v2
2026-08-29T11:35:00+09:00,네이버,FORM-42-DEN-F,2,325920,58000,26074,8148,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260829-09-03,1,KR,KRW,CUST-0620,부산,해운대구,paid,정상 범위,v2
2026-08-29T12:48:00+09:00,W컨셉,FORM-42-DEN-F,2,295680,58000,44352,10349,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260829-09-04,1,KR,KRW,CUST-0631,인천,연수구,paid,정상 범위,v2
2026-08-29T13:01:00+09:00,매장 POS,FORM-42-DEN-F,2,325920,58000,6518,3259,0,0,0,STORE-SEONGSU,성수 플래그십,Denim Skirt,BOTTOM,EVENT14-20260829-09-05,1,KR,KRW,CUST-0642,서울,성동구,paid,정상 범위,v2
2026-08-29T20:07:00+09:00,자사몰,COVE-14-BLK-F,2,442320,76000,17693,15481,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260829-10-00,1,KR,KRW,CUST-0624,경기,성남시,paid,정상 범위,v2
2026-08-29T10:20:00+09:00,무신사,COVE-14-BLK-F,2,419520,76000,50342,18878,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260829-10-01,1,KR,KRW,CUST-0635,경기,수원시,paid,정상 범위,v2
2026-08-29T11:33:00+09:00,29CM,COVE-14-BLK-F,2,428640,76000,60010,17146,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260829-10-02,1,KR,KRW,CUST-0646,부산,해운대구,paid,정상 범위,v2
2026-08-29T12:46:00+09:00,네이버,COVE-14-BLK-F,2,442320,76000,35386,11058,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260829-10-03,1,KR,KRW,CUST-0657,인천,연수구,paid,정상 범위,v2
2026-08-29T13:59:00+09:00,W컨셉,COVE-14-BLK-F,2,401280,76000,60192,14045,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260829-10-04,1,KR,KRW,CUST-0668,대구,수성구,paid,정상 범위,v2
2026-08-29T14:12:00+09:00,매장 POS,COVE-14-BLK-F,1,221160,76000,4423,2212,0,0,0,STORE-GANGNAM,강남점,Maxi Dress,DRESS,EVENT14-20260829-10-05,1,KR,KRW,CUST-0679,서울,강남구,paid,정상 범위,v2
2026-08-29T10:18:00+09:00,자사몰,EDGE-28-GRY-F,2,519920,91000,20797,18197,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260829-11-00,1,KR,KRW,CUST-0661,경기,수원시,paid,정상 범위,v2
2026-08-29T11:31:00+09:00,무신사,EDGE-28-GRY-F,2,493120,91000,59174,22190,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260829-11-01,1,KR,KRW,CUST-0672,부산,해운대구,paid,정상 범위,v2
2026-08-29T12:44:00+09:00,29CM,EDGE-28-GRY-F,1,251920,91000,35269,10077,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260829-11-02,1,KR,KRW,CUST-0683,인천,연수구,paid,정상 범위,v2
2026-08-29T13:57:00+09:00,네이버,EDGE-28-GRY-F,1,259960,91000,20797,6499,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260829-11-03,1,KR,KRW,CUST-0694,대구,수성구,paid,정상 범위,v2
2026-08-29T14:10:00+09:00,W컨셉,EDGE-28-GRY-F,1,235840,91000,35376,8254,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260829-11-04,1,KR,KRW,CUST-0705,서울,성동구,paid,정상 범위,v2
2026-08-29T15:23:00+09:00,매장 POS,EDGE-28-GRY-F,1,259960,91000,5199,2600,0,0,0,STORE-HANNAM,한남점,Zip Jacket,OUTER,EVENT14-20260829-11-05,1,KR,KRW,CUST-0716,서울,용산구,paid,정상 범위,v2
2026-08-30T10:24:00+09:00,자사몰,ARC-07-BLK-F,6,1443360,82000,57734,50518,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260830-00-00,1,KR,KRW,CUST-0277,경기,수원시,paid,정상 범위,v2
2026-08-30T11:37:00+09:00,무신사,ARC-07-BLK-F,26,5932160,82000,711859,266947,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260830-00-01,1,KR,KRW,CUST-0288,부산,해운대구,paid,ARC-07 판매 급증·강남 품절 위험,v2
2026-08-30T12:50:00+09:00,29CM,ARC-07-BLK-F,5,1165600,82000,163184,46624,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260830-00-02,1,KR,KRW,CUST-0299,인천,연수구,paid,정상 범위,v2
2026-08-30T13:03:00+09:00,네이버,ARC-07-BLK-F,4,962240,82000,76979,24056,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260830-00-03,1,KR,KRW,CUST-0310,대구,수성구,paid,정상 범위,v2
2026-08-30T14:16:00+09:00,W컨셉,ARC-07-BLK-F,4,872960,82000,130944,30554,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260830-00-04,1,KR,KRW,CUST-0321,서울,성동구,paid,정상 범위,v2
2026-08-30T15:29:00+09:00,매장 POS,ARC-07-BLK-F,11,2646160,82000,52923,26462,0,0,0,STORE-GANGNAM,강남점,Utility Jacket,OUTER,EVENT14-20260830-00-05,1,KR,KRW,CUST-0332,서울,강남구,paid,ARC-07 판매 급증·강남 품절 위험,v2
2026-08-30T11:35:00+09:00,자사몰,FLOW-22-BLK-F,13,1992380,51000,79695,69733,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260830-01-00,1,KR,KRW,CUST-0314,부산,해운대구,paid,FLOW-22 부산 수요 급증,v2
