sku_code,location_code,location_name,snapshot_at,on_hand_qty,reserved_qty,available_qty,in_transit_qty,damaged_qty,safety_stock_qty,scenario_note,data_pack_version
EASE-19-CRM-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,150,3,147,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,161,4,157,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,193,5,188,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,166,6,160,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,166,0,166,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,246,1,245,0,0,30,과잉재고·할인 최소화 검토,v2
NOVA-11-NVY-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,93,3,90,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,131,4,127,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,169,5,164,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,147,6,141,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,178,0,178,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,216,1,215,0,0,28,정상 범위,v2
NOVA-11-NVY-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,194,2,192,0,0,28,정상 범위,v2
AIR-24-NVY-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,66,4,62,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,88,5,83,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,74,6,68,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,87,0,87,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,103,1,102,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,95,2,93,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,120,3,117,0,0,32,전사 부족·재주문 필요,v2
WAVE-31-WHT-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,151,5,146,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,129,6,123,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,160,0,160,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,198,1,197,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,176,2,174,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,214,3,211,0,0,28,정상 범위,v2
WAVE-31-WHT-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,252,4,248,0,0,28,정상 범위,v2
MOSS-18-BLK-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,184,6,178,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,182,0,182,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,192,1,191,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,196,2,194,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,194,3,191,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,204,4,200,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,259,5,254,0,2,26,과잉재고·할인 최소화 검토,v2
LUME-09-BEG-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,142,0,142,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,180,1,179,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,158,2,156,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,196,3,193,0,2,25,정상 범위,v2
LUME-09-BEG-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,234,4,230,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,212,5,207,0,0,25,정상 범위,v2
LUME-09-BEG-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,250,6,244,0,0,25,정상 범위,v2
CORE-55-WHT-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,167,1,166,0,2,45,정상 범위,v2
CORE-55-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,145,2,143,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,183,3,180,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,221,4,217,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,199,5,194,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,237,6,231,0,0,45,정상 범위,v2
CORE-55-WHT-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,268,0,268,0,0,45,정상 범위,v2
FORM-42-DEN-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,140,2,138,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,178,3,175,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,216,4,212,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,194,5,189,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,232,6,226,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,263,0,263,0,0,28,정상 범위,v2
FORM-42-DEN-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,241,1,240,0,0,28,정상 범위,v2
COVE-14-BLK-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,170,3,167,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,208,4,204,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,186,5,181,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,224,6,218,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,255,0,255,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,233,1,232,0,0,24,정상 범위,v2
COVE-14-BLK-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,271,2,269,0,0,24,정상 범위,v2
EDGE-28-GRY-F,ONLINE,온라인몰,2026-08-25T09:00:00+09:00,199,4,195,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SEONGSU,성수 플래그십,2026-08-25T09:00:00+09:00,177,5,172,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-GANGNAM,강남점,2026-08-25T09:00:00+09:00,215,6,209,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-HANNAM,한남점,2026-08-25T09:00:00+09:00,246,0,246,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-BUSAN,부산 센텀,2026-08-25T09:00:00+09:00,224,1,223,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SHANGHAI,상하이 IFC,2026-08-25T09:00:00+09:00,262,2,260,0,0,24,정상 범위,v2
EDGE-28-GRY-F,DC-ONLINE,온라인 DC,2026-08-25T09:00:00+09:00,300,3,297,0,0,24,정상 범위,v2
ARC-07-BLK-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,43,1,42,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,191,2,189,0,0,35,이동 가능 잉여,v2
ARC-07-BLK-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,67,3,64,0,0,35,판매 급증·품절 위험,v2
ARC-07-BLK-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,116,4,112,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,154,5,149,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,192,6,186,0,0,35,정상 범위,v2
ARC-07-BLK-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,125,0,125,0,0,35,정상 범위,v2
FLOW-22-BLK-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,59,2,57,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,131,3,128,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,109,4,105,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,198,5,193,0,0,38,이동 가능 잉여,v2
FLOW-22-BLK-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,85,6,79,0,0,38,판매 급증·품절 위험,v2
FLOW-22-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,156,0,156,0,0,38,정상 범위,v2
FLOW-22-BLK-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,132,1,131,0,0,38,정상 범위,v2
EASE-19-CRM-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,181,3,178,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,157,4,153,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,165,5,160,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,196,6,190,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,161,0,161,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,163,1,162,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,250,2,248,0,0,30,과잉재고·할인 최소화 검토,v2
NOVA-11-NVY-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,93,4,89,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,131,5,126,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,169,6,163,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,140,0,140,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,178,1,177,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,216,2,214,0,0,28,정상 범위,v2
NOVA-11-NVY-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,194,3,191,0,0,28,정상 범위,v2
AIR-24-NVY-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,59,5,54,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,78,6,72,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,58,0,58,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,76,1,75,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,89,2,87,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,82,3,79,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,106,4,102,0,0,32,전사 부족·재주문 필요,v2
WAVE-31-WHT-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,151,6,145,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,122,0,122,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,160,1,159,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,198,2,196,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,176,3,173,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,214,4,210,0,0,28,정상 범위,v2
WAVE-31-WHT-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,252,5,247,0,0,28,정상 범위,v2
MOSS-18-BLK-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,187,0,187,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,187,1,186,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,193,2,191,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,200,3,197,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,193,4,189,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,199,5,194,0,2,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,265,6,259,0,0,26,과잉재고·할인 최소화 검토,v2
LUME-09-BEG-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,143,1,142,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,181,2,179,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,159,3,156,0,2,25,정상 범위,v2
LUME-09-BEG-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,197,4,193,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,235,5,230,0,0,25,정상 범위,v2
LUME-09-BEG-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,213,6,207,0,0,25,정상 범위,v2
LUME-09-BEG-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,244,0,244,0,0,25,정상 범위,v2
CORE-55-WHT-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,167,2,165,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,145,3,142,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,183,4,179,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,221,5,216,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,199,6,193,0,0,45,정상 범위,v2
CORE-55-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,230,0,230,0,0,45,정상 범위,v2
CORE-55-WHT-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,268,1,267,0,0,45,정상 범위,v2
FORM-42-DEN-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,141,3,138,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,179,4,175,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,217,5,212,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,195,6,189,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,226,0,226,0,0,28,정상 범위,v2
FORM-42-DEN-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,264,1,263,0,0,28,정상 범위,v2
FORM-42-DEN-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,242,2,240,0,0,28,정상 범위,v2
COVE-14-BLK-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,170,4,166,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,208,5,203,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,186,6,180,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,217,0,217,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,255,1,254,0,0,24,정상 범위,v2
COVE-14-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,233,2,231,0,0,24,정상 범위,v2
COVE-14-BLK-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,271,3,268,0,0,24,정상 범위,v2
EDGE-28-GRY-F,ONLINE,온라인몰,2026-08-26T09:00:00+09:00,200,5,195,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SEONGSU,성수 플래그십,2026-08-26T09:00:00+09:00,178,6,172,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-GANGNAM,강남점,2026-08-26T09:00:00+09:00,209,0,209,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-HANNAM,한남점,2026-08-26T09:00:00+09:00,247,1,246,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-BUSAN,부산 센텀,2026-08-26T09:00:00+09:00,225,2,223,0,0,24,정상 범위,v2
EDGE-28-GRY-F,STORE-SHANGHAI,상하이 IFC,2026-08-26T09:00:00+09:00,263,3,260,0,0,24,정상 범위,v2
EDGE-28-GRY-F,DC-ONLINE,온라인 DC,2026-08-26T09:00:00+09:00,301,4,297,0,0,24,정상 범위,v2
ARC-07-BLK-F,ONLINE,온라인몰,2026-08-27T09:00:00+09:00,40,2,38,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-27T09:00:00+09:00,202,3,199,0,0,35,이동 가능 잉여,v2
ARC-07-BLK-F,STORE-GANGNAM,강남점,2026-08-27T09:00:00+09:00,58,4,54,0,0,35,판매 급증·품절 위험,v2
ARC-07-BLK-F,STORE-HANNAM,한남점,2026-08-27T09:00:00+09:00,116,5,111,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-BUSAN,부산 센텀,2026-08-27T09:00:00+09:00,154,6,148,0,0,35,정상 범위,v2
ARC-07-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-27T09:00:00+09:00,185,0,185,0,0,35,정상 범위,v2
ARC-07-BLK-F,DC-ONLINE,온라인 DC,2026-08-27T09:00:00+09:00,120,1,119,0,0,35,정상 범위,v2
FLOW-22-BLK-F,ONLINE,온라인몰,2026-08-27T09:00:00+09:00,55,3,52,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-27T09:00:00+09:00,131,4,127,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-GANGNAM,강남점,2026-08-27T09:00:00+09:00,109,5,104,0,0,38,정상 범위,v2
FLOW-22-BLK-F,STORE-HANNAM,한남점,2026-08-27T09:00:00+09:00,204,6,198,0,0,38,이동 가능 잉여,v2
FLOW-22-BLK-F,STORE-BUSAN,부산 센텀,2026-08-27T09:00:00+09:00,66,0,66,0,0,38,판매 급증·품절 위험,v2
FLOW-22-BLK-F,STORE-SHANGHAI,상하이 IFC,2026-08-27T09:00:00+09:00,156,1,155,0,0,38,정상 범위,v2
FLOW-22-BLK-F,DC-ONLINE,온라인 DC,2026-08-27T09:00:00+09:00,124,2,122,0,0,38,정상 범위,v2
EASE-19-CRM-F,ONLINE,온라인몰,2026-08-27T09:00:00+09:00,188,4,184,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SEONGSU,성수 플래그십,2026-08-27T09:00:00+09:00,165,5,160,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-GANGNAM,강남점,2026-08-27T09:00:00+09:00,168,6,162,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-HANNAM,한남점,2026-08-27T09:00:00+09:00,192,0,192,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-BUSAN,부산 센텀,2026-08-27T09:00:00+09:00,163,1,162,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,STORE-SHANGHAI,상하이 IFC,2026-08-27T09:00:00+09:00,160,2,158,0,0,30,과잉재고·할인 최소화 검토,v2
EASE-19-CRM-F,DC-ONLINE,온라인 DC,2026-08-27T09:00:00+09:00,253,3,250,0,0,30,과잉재고·할인 최소화 검토,v2
NOVA-11-NVY-F,ONLINE,온라인몰,2026-08-27T09:00:00+09:00,93,5,88,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-27T09:00:00+09:00,131,6,125,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-GANGNAM,강남점,2026-08-27T09:00:00+09:00,162,0,162,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-HANNAM,한남점,2026-08-27T09:00:00+09:00,140,1,139,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-BUSAN,부산 센텀,2026-08-27T09:00:00+09:00,178,2,176,0,0,28,정상 범위,v2
NOVA-11-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-27T09:00:00+09:00,216,3,213,0,0,28,정상 범위,v2
NOVA-11-NVY-F,DC-ONLINE,온라인 DC,2026-08-27T09:00:00+09:00,194,4,190,0,0,28,정상 범위,v2
AIR-24-NVY-F,ONLINE,온라인몰,2026-08-27T09:00:00+09:00,51,6,45,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SEONGSU,성수 플래그십,2026-08-27T09:00:00+09:00,61,0,61,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-GANGNAM,강남점,2026-08-27T09:00:00+09:00,49,1,48,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-HANNAM,한남점,2026-08-27T09:00:00+09:00,65,2,63,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-BUSAN,부산 센텀,2026-08-27T09:00:00+09:00,75,3,72,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,STORE-SHANGHAI,상하이 IFC,2026-08-27T09:00:00+09:00,70,4,66,0,0,32,전사 부족·재주문 필요,v2
AIR-24-NVY-F,DC-ONLINE,온라인 DC,2026-08-27T09:00:00+09:00,91,5,86,0,0,32,전사 부족·재주문 필요,v2
WAVE-31-WHT-F,ONLINE,온라인몰,2026-08-27T09:00:00+09:00,144,0,144,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SEONGSU,성수 플래그십,2026-08-27T09:00:00+09:00,122,1,121,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-GANGNAM,강남점,2026-08-27T09:00:00+09:00,160,2,158,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-HANNAM,한남점,2026-08-27T09:00:00+09:00,198,3,195,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-BUSAN,부산 센텀,2026-08-27T09:00:00+09:00,176,4,172,0,0,28,정상 범위,v2
WAVE-31-WHT-F,STORE-SHANGHAI,상하이 IFC,2026-08-27T09:00:00+09:00,214,5,209,0,0,28,정상 범위,v2
WAVE-31-WHT-F,DC-ONLINE,온라인 DC,2026-08-27T09:00:00+09:00,252,6,246,0,0,28,정상 범위,v2
MOSS-18-BLK-F,ONLINE,온라인몰,2026-08-27T09:00:00+09:00,197,1,196,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-SEONGSU,성수 플래그십,2026-08-27T09:00:00+09:00,192,2,190,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-GANGNAM,강남점,2026-08-27T09:00:00+09:00,194,3,191,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-HANNAM,한남점,2026-08-27T09:00:00+09:00,205,4,201,0,0,26,과잉재고·할인 최소화 검토,v2
MOSS-18-BLK-F,STORE-BUSAN,부산 센텀,2026-08-27T09:00:00+09:00,192,5,187,0,2,26,과잉재고·할인 최소화 검토,v2
